Date,Sto.Value,Che.Value
2021-03-30 20:33:24.300,1826.0,1578.0
2021-03-30 20:33:24.600,1682.0,1548.0
2021-03-30 20:33:24.900,1659.0,1559.0
2021-03-30 20:33:25.200,1767.0,1566.0
2021-03-30 20:33:25.500,1796.0,1503.0
2021-03-30 20:33:25.800,1808.0,1548.0
2021-03-30 20:33:26.100,1823.0,1502.0
2021-03-30 20:33:26.400,1831.0,1565.0
2021-03-30 20:33:26.700,1777.0,1547.0
2021-03-30 20:33:27.000,1664.0,1561.0
2021-03-30 20:33:27.300,1735.0,1573.0
2021-03-30 20:33:27.600,1735.0,1497.0
2021-03-30 20:33:27.900,1753.0,1552.0
2021-03-30 20:33:28.200,1791.0,1480.0
2021-03-30 20:33:28.500,1795.0,1544.0
2021-03-30 20:33:28.800,1805.0,1557.0
2021-03-30 20:33:29.100,1818.0,1548.0
2021-03-30 20:33:29.400,1833.0,1568.0
2021-03-30 20:33:29.700,1778.0,1502.0
2021-03-30 20:33:30.000,1671.0,1564.0
2021-03-30 20:33:30.300,1734.0,1532.0
2021-03-30 20:33:30.600,1736.0,1537.0
2021-03-30 20:33:30.900,1795.0,1556.0
2021-03-30 20:33:31.200,1816.0,1513.0
2021-03-30 20:33:31.500,1822.0,1560.0
2021-03-30 20:33:31.800,1819.0,1470.0
2021-03-30 20:33:32.100,1659.0,1540.0
2021-03-30 20:33:32.400,1705.0,1549.0
2021-03-30 20:33:32.700,1747.0,1476.0
2021-03-30 20:33:33.000,1773.0,1506.0
2021-03-30 20:33:33.300,1796.0,1481.0
2021-03-30 20:33:33.600,1819.0,1527.0
2021-03-30 20:33:33.900,1815.0,1552.0
2021-03-30 20:33:34.200,1840.0,1539.0
2021-03-30 20:33:34.500,1834.0,1567.0
2021-03-30 20:33:34.800,1747.0,1529.0
2021-03-30 20:33:35.100,1678.0,1574.0
2021-03-30 20:33:35.400,1772.0,1555.0
2021-03-30 20:33:35.700,1791.0,1538.0
2021-03-30 20:33:36.000,1817.0,1561.0
2021-03-30 20:33:36.300,1827.0,1545.0
2021-03-30 20:33:36.600,1828.0,1580.0
2021-03-30 20:33:36.900,1810.0,1517.0
2021-03-30 20:33:37.200,1661.0,1558.0
2021-03-30 20:33:37.500,1816.0,1548.0
2021-03-30 20:33:37.800,1617.0,1560.0
2021-03-30 20:33:38.100,1745.0,1573.0
2021-03-30 20:33:38.400,1724.0,1485.0
2021-03-30 20:33:38.700,1759.0,1547.0
2021-03-30 20:33:39.000,1795.0,1503.0
2021-03-30 20:33:39.300,1799.0,1550.0
2021-03-30 20:33:39.600,1817.0,1566.0
2021-03-30 20:33:39.900,1833.0,1557.0
2021-03-30 20:33:40.200,1835.0,1577.0
2021-03-30 20:33:40.500,1758.0,1515.0
2021-03-30 20:33:40.800,1715.0,1572.0
2021-03-30 20:33:41.100,1769.0,1555.0
2021-03-30 20:33:41.400,1761.0,1522.0
2021-03-30 20:33:41.700,1817.0,1549.0
2021-03-30 20:33:42.000,1832.0,1521.0
2021-03-30 20:33:42.300,1826.0,1566.0
2021-03-30 20:33:42.600,1776.0,1541.0
2021-03-30 20:33:42.900,1648.0,1544.0
2021-03-30 20:33:43.200,1732.0,1564.0
2021-03-30 20:33:43.500,1766.0,1568.0
2021-03-30 20:33:43.800,1736.0,1569.0
2021-03-30 20:33:44.100,1787.0,1574.0
2021-03-30 20:33:44.400,1809.0,1575.0
2021-03-30 20:33:44.700,1798.0,1579.0
2021-03-30 20:33:45.000,1820.0,1581.0
2021-03-30 20:33:45.300,1823.0,1588.0
2021-03-30 20:33:45.600,1824.0,1594.0
2021-03-30 20:33:45.900,1734.0,1595.0
2021-03-30 20:33:46.200,1785.0,1598.0
2021-03-30 20:33:46.500,1791.0,1599.0
2021-03-30 20:33:46.800,1815.0,1599.0
2021-03-30 20:33:47.100,1820.0,1600.0
2021-03-30 20:33:47.400,1819.0,1600.0
2021-03-30 20:33:47.700,1816.0,1595.0
2021-03-30 20:33:48.000,1789.0,1606.0
2021-03-30 20:33:48.300,1816.0,1606.0
2021-03-30 20:33:48.600,1828.0,1608.0
2021-03-30 20:33:48.900,1838.0,1610.0
2021-03-30 20:33:49.200,1797.0,1611.0
2021-03-30 20:33:49.500,1788.0,1614.0
2021-03-30 20:33:49.800,1805.0,1615.0
2021-03-30 20:33:50.100,1817.0,1612.0
2021-03-30 20:33:50.400,1813.0,1611.0
2021-03-30 20:33:50.700,1826.0,1611.0
2021-03-30 20:33:51.000,1810.0,1615.0
2021-03-30 20:33:51.300,1792.0,1616.0
2021-03-30 20:33:51.600,1771.0,1616.0
2021-03-30 20:33:51.900,1815.0,1617.0
2021-03-30 20:33:52.200,1829.0,1618.0
2021-03-30 20:33:52.500,1833.0,1619.0
2021-03-30 20:33:52.800,1758.0,1618.0
2021-03-30 20:33:53.100,1799.0,1616.0
2021-03-30 20:33:53.400,1799.0,1614.0
2021-03-30 20:33:53.700,1816.0,1620.0
2021-03-30 20:33:54.000,1819.0,1609.0
2021-03-30 20:33:54.300,1821.0,1616.0
2021-03-30 20:33:54.600,1783.0,1589.0
2021-03-30 20:33:54.900,1771.0,1574.0
2021-03-30 20:33:55.200,1781.0,1582.0
2021-03-30 20:33:55.500,1808.0,1598.0
2021-03-30 20:33:55.800,1821.0,1606.0
2021-03-30 20:33:56.100,1785.0,1584.0
2021-03-30 20:33:56.400,1757.0,1605.0
2021-03-30 20:33:56.700,1671.0,1602.0
2021-03-30 20:33:57.000,1687.0,1585.0
2021-03-30 20:33:57.300,1697.0,1567.0
2021-03-30 20:33:57.600,1740.0,1593.0
2021-03-30 20:33:57.900,1766.0,1603.0
2021-03-30 20:33:58.200,1769.0,1596.0
2021-03-30 20:33:58.500,1790.0,1608.0
2021-03-30 20:33:58.800,1680.0,1608.0
2021-03-30 20:33:59.100,1653.0,1580.0
2021-03-30 20:33:59.400,1653.0,1584.0
2021-03-30 20:33:59.700,1693.0,1601.0
2021-03-30 20:34:00.000,1710.0,1609.0
2021-03-30 20:34:00.300,1735.0,1598.0
2021-03-30 20:34:00.600,1755.0,1613.0
2021-03-30 20:34:00.900,1771.0,1619.0
2021-03-30 20:34:01.200,1712.0,1617.0
2021-03-30 20:34:01.500,1686.0,1585.0
2021-03-30 20:34:01.800,1707.0,1611.0
2021-03-30 20:34:02.100,1717.0,1615.0
2021-03-30 20:34:02.400,1744.0,1606.0
2021-03-30 20:34:02.700,1759.0,1610.0
2021-03-30 20:34:03.000,1776.0,1616.0
2021-03-30 20:34:03.300,1779.0,1620.0
2021-03-30 20:34:03.600,1648.0,1579.0
2021-03-30 20:34:03.900,1680.0,1605.0
2021-03-30 20:34:04.200,1685.0,1606.0
2021-03-30 20:34:04.500,1723.0,1614.0
2021-03-30 20:34:04.800,1750.0,1579.0
2021-03-30 20:34:05.100,1769.0,1600.0
2021-03-30 20:34:05.400,1781.0,1602.0
2021-03-30 20:34:05.700,1730.0,1609.0
2021-03-30 20:34:06.000,1645.0,1602.0
2021-03-30 20:34:06.300,1696.0,1614.0
2021-03-30 20:34:06.600,1712.0,1614.0
2021-03-30 20:34:06.900,1746.0,1619.0
2021-03-30 20:34:07.200,1759.0,1623.0
2021-03-30 20:34:07.500,1779.0,1619.0
2021-03-30 20:34:07.800,1741.0,1623.0
2021-03-30 20:34:08.100,1642.0,1614.0
2021-03-30 20:34:08.400,1674.0,1616.0
2021-03-30 20:34:08.700,1685.0,1624.0
2021-03-30 20:34:09.000,1704.0,1623.0
2021-03-30 20:34:09.300,1736.0,1622.0
2021-03-30 20:34:09.600,1758.0,1627.0
2021-03-30 20:34:09.900,1778.0,1628.0
2021-03-30 20:34:10.200,1713.0,1620.0
2021-03-30 20:34:10.500,1692.0,1602.0
2021-03-30 20:34:10.800,1704.0,1622.0
2021-03-30 20:34:11.100,1724.0,1623.0
2021-03-30 20:34:11.400,1742.0,1617.0
2021-03-30 20:34:11.700,1757.0,1623.0
2021-03-30 20:34:12.000,1778.0,1625.0
2021-03-30 20:34:12.300,1765.0,1628.0
2021-03-30 20:34:12.600,1671.0,1619.0
2021-03-30 20:34:12.900,1712.0,1624.0
2021-03-30 20:34:13.200,1720.0,1625.0
2021-03-30 20:34:13.500,1749.0,1620.0
2021-03-30 20:34:13.800,1767.0,1625.0
2021-03-30 20:34:14.100,1776.0,1631.0
2021-03-30 20:34:14.400,1770.0,1630.0
2021-03-30 20:34:14.700,1645.0,1623.0
2021-03-30 20:34:15.000,1703.0,1630.0
2021-03-30 20:34:15.300,1706.0,1628.0
2021-03-30 20:34:15.600,1738.0,1618.0
2021-03-30 20:34:15.900,1755.0,1628.0
2021-03-30 20:34:16.200,1770.0,1634.0
2021-03-30 20:34:16.500,1776.0,1635.0
2021-03-30 20:34:16.800,1645.0,1620.0
2021-03-30 20:34:17.100,1701.0,1634.0
2021-03-30 20:34:17.400,1703.0,1631.0
2021-03-30 20:34:17.700,1739.0,1633.0
2021-03-30 20:34:18.000,1759.0,1635.0
2021-03-30 20:34:18.300,1778.0,1637.0
2021-03-30 20:34:18.600,1789.0,1634.0
2021-03-30 20:34:18.900,1671.0,1631.0
2021-03-30 20:34:19.200,1719.0,1631.0
2021-03-30 20:34:19.500,1726.0,1632.0
2021-03-30 20:34:19.800,1745.0,1635.0
2021-03-30 20:34:20.100,1761.0,1634.0
2021-03-30 20:34:20.400,1782.0,1638.0
2021-03-30 20:34:20.700,1795.0,1637.0
2021-03-30 20:34:21.000,1704.0,1636.0
2021-03-30 20:34:21.300,1652.0,1636.0
2021-03-30 20:34:21.600,1666.0,1640.0
2021-03-30 20:34:21.900,1688.0,1639.0
2021-03-30 20:34:22.200,1717.0,1632.0
2021-03-30 20:34:22.500,1740.0,1637.0
2021-03-30 20:34:22.800,1763.0,1642.0
2021-03-30 20:34:23.100,1746.0,1639.0
2021-03-30 20:34:23.400,1693.0,1627.0
2021-03-30 20:34:23.700,1706.0,1636.0
2021-03-30 20:34:24.000,1716.0,1636.0
2021-03-30 20:34:24.300,1733.0,1609.0
2021-03-30 20:34:24.600,1752.0,1625.0
2021-03-30 20:34:24.900,1767.0,1632.0
2021-03-30 20:34:25.200,1780.0,1632.0
2021-03-30 20:34:25.500,1652.0,1616.0
2021-03-30 20:34:25.800,1777.0,1635.0
2021-03-30 20:34:26.100,1659.0,1636.0
2021-03-30 20:34:26.400,1713.0,1637.0
2021-03-30 20:34:26.700,1720.0,1635.0
2021-03-30 20:34:27.000,1751.0,1629.0
2021-03-30 20:34:27.300,1769.0,1635.0
2021-03-30 20:34:27.600,1777.0,1637.0
2021-03-30 20:34:27.900,1795.0,1640.0
2021-03-30 20:34:28.200,1654.0,1629.0
2021-03-30 20:34:28.500,1717.0,1633.0
2021-03-30 20:34:28.800,1721.0,1634.0
2021-03-30 20:34:29.100,1746.0,1614.0
2021-03-30 20:34:29.400,1762.0,1628.0
2021-03-30 20:34:29.700,1774.0,1638.0
2021-03-30 20:34:30.000,1790.0,1638.0
2021-03-30 20:34:30.300,1658.0,1616.0
2021-03-30 20:34:30.600,1712.0,1629.0
2021-03-30 20:34:30.900,1719.0,1630.0
2021-03-30 20:34:31.200,1754.0,1623.0
2021-03-30 20:34:31.500,1771.0,1630.0
2021-03-30 20:34:31.800,1769.0,1635.0
2021-03-30 20:34:32.100,1769.0,1637.0
2021-03-30 20:34:32.400,1646.0,1606.0
2021-03-30 20:34:32.700,1693.0,1631.0
2021-03-30 20:34:33.000,1700.0,1625.0
2021-03-30 20:34:33.300,1738.0,1623.0
2021-03-30 20:34:33.600,1756.0,1629.0
2021-03-30 20:34:33.900,1776.0,1635.0
2021-03-30 20:34:34.200,1785.0,1638.0
2021-03-30 20:34:34.500,1622.0,1630.0
2021-03-30 20:34:34.800,1688.0,1633.0
2021-03-30 20:34:35.100,1691.0,1635.0
2021-03-30 20:34:35.400,1730.0,1637.0
2021-03-30 20:34:35.700,1750.0,1638.0
2021-03-30 20:34:36.000,1776.0,1642.0
2021-03-30 20:34:36.300,1773.0,1643.0
2021-03-30 20:34:36.600,1660.0,1621.0
2021-03-30 20:34:36.900,1680.0,1631.0
2021-03-30 20:34:37.200,1708.0,1635.0
2021-03-30 20:34:37.500,1729.0,1635.0
2021-03-30 20:34:37.800,1754.0,1625.0
2021-03-30 20:34:38.100,1771.0,1631.0
2021-03-30 20:34:38.400,1787.0,1636.0
2021-03-30 20:34:38.700,1738.0,1627.0
2021-03-30 20:34:39.000,1705.0,1612.0
2021-03-30 20:34:39.300,1724.0,1629.0
2021-03-30 20:34:39.600,1730.0,1630.0
2021-03-30 20:34:39.900,1754.0,1632.0
2021-03-30 20:34:40.200,1773.0,1635.0
2021-03-30 20:34:40.500,1787.0,1636.0
2021-03-30 20:34:40.800,1727.0,1638.0
2021-03-30 20:34:41.100,1664.0,1640.0
2021-03-30 20:34:41.400,1713.0,1643.0
2021-03-30 20:34:41.700,1723.0,1643.0
2021-03-30 20:34:42.000,1748.0,1641.0
2021-03-30 20:34:42.300,1759.0,1643.0
2021-03-30 20:34:42.600,1777.0,1641.0
2021-03-30 20:34:42.900,1787.0,1640.0
2021-03-30 20:34:43.200,1734.0,1629.0
2021-03-30 20:34:43.500,1695.0,1630.0
2021-03-30 20:34:43.800,1706.0,1639.0
2021-03-30 20:34:44.100,1732.0,1637.0
2021-03-30 20:34:44.400,1756.0,1633.0
2021-03-30 20:34:44.700,1770.0,1636.0
2021-03-30 20:34:45.000,1785.0,1641.0
2021-03-30 20:34:45.300,1761.0,1638.0
2021-03-30 20:34:45.600,1691.0,1619.0
2021-03-30 20:34:45.900,1706.0,1635.0
2021-03-30 20:34:46.200,1715.0,1631.0
2021-03-30 20:34:46.500,1733.0,1628.0
2021-03-30 20:34:46.800,1751.0,1632.0
2021-03-30 20:34:47.100,1776.0,1638.0
2021-03-30 20:34:47.400,1765.0,1636.0
2021-03-30 20:34:47.700,1634.0,1634.0
2021-03-30 20:34:48.000,1683.0,1635.0
2021-03-30 20:34:48.300,1696.0,1636.0
2021-03-30 20:34:48.600,1719.0,1628.0
2021-03-30 20:34:48.900,1744.0,1631.0
2021-03-30 20:34:49.200,1764.0,1641.0
2021-03-30 20:34:49.500,1772.0,1641.0
2021-03-30 20:34:49.800,1644.0,1626.0
2021-03-30 20:34:50.100,1699.0,1637.0
2021-03-30 20:34:50.400,1709.0,1632.0
2021-03-30 20:34:50.700,1737.0,1626.0
2021-03-30 20:34:51.000,1755.0,1631.0
2021-03-30 20:34:51.300,1764.0,1630.0
2021-03-30 20:34:51.600,1780.0,1637.0
2021-03-30 20:34:51.900,1648.0,1610.0
2021-03-30 20:34:52.200,1701.0,1633.0
2021-03-30 20:34:52.500,1700.0,1633.0
2021-03-30 20:34:52.800,1735.0,1636.0
2021-03-30 20:34:53.100,1757.0,1639.0
2021-03-30 20:34:53.400,1777.0,1639.0
2021-03-30 20:34:53.700,1782.0,1642.0
2021-03-30 20:34:54.000,1636.0,1632.0
2021-03-30 20:34:54.300,1698.0,1638.0
2021-03-30 20:34:54.600,1706.0,1643.0
2021-03-30 20:34:54.900,1744.0,1641.0
2021-03-30 20:34:55.200,1763.0,1641.0
2021-03-30 20:34:55.500,1779.0,1644.0
2021-03-30 20:34:55.800,1769.0,1645.0
2021-03-30 20:34:56.100,1611.0,1635.0
2021-03-30 20:34:56.400,1680.0,1641.0
2021-03-30 20:34:56.700,1705.0,1641.0
2021-03-30 20:34:57.000,1730.0,1643.0
2021-03-30 20:34:57.300,1749.0,1643.0
2021-03-30 20:34:57.600,1769.0,1644.0
2021-03-30 20:34:57.900,1776.0,1646.0
2021-03-30 20:34:58.200,1632.0,1646.0
2021-03-30 20:34:58.500,1690.0,1640.0
2021-03-30 20:34:58.800,1706.0,1641.0
2021-03-30 20:34:59.100,1748.0,1645.0
2021-03-30 20:34:59.400,1766.0,1641.0
2021-03-30 20:34:59.700,1783.0,1642.0
2021-03-30 20:35:00.000,1781.0,1645.0
2021-03-30 20:35:00.300,1639.0,1630.0
2021-03-30 20:35:00.600,1689.0,1626.0
2021-03-30 20:35:00.900,1725.0,1636.0
2021-03-30 20:35:01.200,1745.0,1639.0
2021-03-30 20:35:01.500,1752.0,1631.0
2021-03-30 20:35:01.800,1780.0,1637.0
2021-03-30 20:35:02.100,1781.0,1639.0
2021-03-30 20:35:02.400,1735.0,1591.0
2021-03-30 20:35:02.700,1692.0,1592.0
2021-03-30 20:35:03.000,1706.0,1615.0
2021-03-30 20:35:03.300,1740.0,1614.0
2021-03-30 20:35:03.600,1747.0,1600.0
2021-03-30 20:35:03.900,1778.0,1616.0
2021-03-30 20:35:04.200,1774.0,1621.0
2021-03-30 20:35:04.500,1763.0,1627.0
2021-03-30 20:35:04.800,1684.0,1614.0
2021-03-30 20:35:05.100,1720.0,1630.0
2021-03-30 20:35:05.400,1736.0,1632.0
2021-03-30 20:35:05.700,1751.0,1627.0
2021-03-30 20:35:06.000,1776.0,1632.0
2021-03-30 20:35:06.300,1772.0,1631.0
2021-03-30 20:35:06.600,1771.0,1634.0
2021-03-30 20:35:06.900,1673.0,1632.0
2021-03-30 20:35:07.200,1714.0,1636.0
2021-03-30 20:35:07.500,1730.0,1633.0
2021-03-30 20:35:07.800,1751.0,1635.0
2021-03-30 20:35:08.100,1771.0,1638.0
2021-03-30 20:35:08.400,1782.0,1640.0
2021-03-30 20:35:08.700,1769.0,1640.0
2021-03-30 20:35:09.000,1651.0,1636.0
2021-03-30 20:35:09.300,1712.0,1639.0
2021-03-30 20:35:09.600,1712.0,1638.0
2021-03-30 20:35:09.900,1747.0,1635.0
2021-03-30 20:35:10.200,1765.0,1642.0
2021-03-30 20:35:10.500,1765.0,1637.0
2021-03-30 20:35:10.800,1787.0,1640.0
2021-03-30 20:35:11.100,1645.0,1638.0
2021-03-30 20:35:11.400,1700.0,1648.0
2021-03-30 20:35:11.700,1707.0,1641.0
2021-03-30 20:35:12.000,1736.0,1646.0
2021-03-30 20:35:12.300,1750.0,1643.0
2021-03-30 20:35:12.600,1771.0,1639.0
2021-03-30 20:35:12.900,1771.0,1645.0
2021-03-30 20:35:13.200,1627.0,1645.0
2021-03-30 20:35:13.500,1685.0,1644.0
2021-03-30 20:35:13.800,1698.0,1641.0
2021-03-30 20:35:14.100,1724.0,1645.0
2021-03-30 20:35:14.400,1744.0,1646.0
2021-03-30 20:35:14.700,1771.0,1646.0
2021-03-30 20:35:15.000,1780.0,1645.0
2021-03-30 20:35:15.300,1676.0,1634.0
2021-03-30 20:35:15.600,1689.0,1644.0
2021-03-30 20:35:15.900,1714.0,1643.0
2021-03-30 20:35:16.200,1730.0,1644.0
2021-03-30 20:35:16.500,1756.0,1632.0
2021-03-30 20:35:16.800,1764.0,1643.0
2021-03-30 20:35:17.100,1778.0,1644.0
2021-03-30 20:35:17.400,1675.0,1650.0
2021-03-30 20:35:17.700,1621.0,1651.0
2021-03-30 20:35:18.000,1671.0,1646.0
2021-03-30 20:35:18.300,1692.0,1645.0
2021-03-30 20:35:18.600,1734.0,1651.0
2021-03-30 20:35:18.900,1745.0,1651.0
2021-03-30 20:35:19.200,1762.0,1651.0
2021-03-30 20:35:19.500,1741.0,1649.0
2021-03-30 20:35:19.800,1617.0,1645.0
2021-03-30 20:35:20.100,1675.0,1643.0
2021-03-30 20:35:20.400,1701.0,1646.0
2021-03-30 20:35:20.700,1727.0,1646.0
2021-03-30 20:35:21.000,1750.0,1648.0
2021-03-30 20:35:21.300,1764.0,1648.0
2021-03-30 20:35:21.600,1778.0,1649.0
2021-03-30 20:35:21.900,1697.0,1644.0
2021-03-30 20:35:22.200,1687.0,1649.0
2021-03-30 20:35:22.500,1694.0,1648.0
2021-03-30 20:35:22.800,1722.0,1646.0
2021-03-30 20:35:23.100,1744.0,1643.0
2021-03-30 20:35:23.400,1760.0,1651.0
2021-03-30 20:35:23.700,1776.0,1648.0
2021-03-30 20:35:24.000,1731.0,1646.0
2021-03-30 20:35:24.300,1680.0,1645.0
2021-03-30 20:35:24.600,1687.0,1643.0
2021-03-30 20:35:24.900,1724.0,1645.0
2021-03-30 20:35:25.200,1752.0,1644.0
2021-03-30 20:35:25.500,1766.0,1647.0
2021-03-30 20:35:25.800,1773.0,1644.0
2021-03-30 20:35:26.100,1739.0,1645.0
2021-03-30 20:35:26.400,1672.0,1645.0
2021-03-30 20:35:26.700,1703.0,1647.0
2021-03-30 20:35:27.000,1715.0,1646.0
2021-03-30 20:35:27.300,1735.0,1641.0
2021-03-30 20:35:27.600,1755.0,1646.0
2021-03-30 20:35:27.900,1776.0,1650.0
2021-03-30 20:35:28.200,1787.0,1648.0
2021-03-30 20:35:28.500,1713.0,1648.0
2021-03-30 20:35:28.800,1736.0,1649.0
2021-03-30 20:35:29.100,1725.0,1645.0
2021-03-30 20:35:29.400,1725.0,1639.0
2021-03-30 20:35:29.700,1746.0,1640.0
2021-03-30 20:35:30.000,1769.0,1646.0
2021-03-30 20:35:30.300,1790.0,1650.0
2021-03-30 20:35:30.600,1756.0,1649.0
2021-03-30 20:35:30.900,1781.0,1649.0
2021-03-30 20:35:31.200,1750.0,1639.0
2021-03-30 20:35:31.500,1760.0,1640.0
2021-03-30 20:35:31.800,1772.0,1648.0
2021-03-30 20:35:32.100,1782.0,1642.0
2021-03-30 20:35:32.400,1799.0,1652.0
2021-03-30 20:35:32.700,1762.0,1650.0
2021-03-30 20:35:33.000,1796.0,1651.0
2021-03-30 20:35:33.300,1790.0,1650.0
2021-03-30 20:35:33.600,1762.0,1648.0
2021-03-30 20:35:33.900,1737.0,1649.0
2021-03-30 20:35:34.200,1761.0,1648.0
2021-03-30 20:35:34.500,1778.0,1650.0
2021-03-30 20:35:34.800,1753.0,1644.0
2021-03-30 20:35:35.100,1788.0,1640.0
2021-03-30 20:35:35.400,1791.0,1646.0
2021-03-30 20:35:35.700,1808.0,1645.0
2021-03-30 20:35:36.000,1795.0,1640.0
2021-03-30 20:35:36.300,1794.0,1631.0
2021-03-30 20:35:36.600,1800.0,1637.0
2021-03-30 20:35:36.900,1763.0,1641.0
2021-03-30 20:35:37.200,1800.0,1653.0
2021-03-30 20:35:37.500,1805.0,1648.0
2021-03-30 20:35:37.800,1819.0,1648.0
2021-03-30 20:35:38.100,1796.0,1650.0
2021-03-30 20:35:38.400,1808.0,1648.0
2021-03-30 20:35:38.700,1800.0,1643.0
2021-03-30 20:35:39.000,1684.0,1631.0
2021-03-30 20:35:39.300,1750.0,1638.0
2021-03-30 20:35:39.600,1780.0,1643.0
2021-03-30 20:35:39.900,1799.0,1639.0
2021-03-30 20:35:40.200,1779.0,1645.0
2021-03-30 20:35:40.500,1802.0,1642.0
2021-03-30 20:35:40.800,1810.0,1642.0
2021-03-30 20:35:41.100,1777.0,1639.0
2021-03-30 20:35:41.400,1806.0,1641.0
2021-03-30 20:35:41.700,1776.0,1635.0
2021-03-30 20:35:42.000,1808.0,1641.0
2021-03-30 20:35:42.300,1787.0,1645.0
2021-03-30 20:35:42.600,1808.0,1643.0
2021-03-30 20:35:42.900,1817.0,1650.0
2021-03-30 20:35:43.200,1745.0,1641.0
2021-03-30 20:35:43.500,1776.0,1645.0
2021-03-30 20:35:43.800,1764.0,1634.0
2021-03-30 20:35:44.100,1796.0,1639.0
2021-03-30 20:35:44.400,1799.0,1638.0
2021-03-30 20:35:44.700,1810.0,1645.0
2021-03-30 20:35:45.000,1817.0,1648.0
2021-03-30 20:35:45.300,1738.0,1645.0
2021-03-30 20:35:45.600,1773.0,1643.0
2021-03-30 20:35:45.900,1756.0,1635.0
2021-03-30 20:35:46.200,1788.0,1635.0
2021-03-30 20:35:46.500,1792.0,1642.0
2021-03-30 20:35:46.800,1808.0,1639.0
2021-03-30 20:35:47.100,1814.0,1640.0
2021-03-30 20:35:47.400,1764.0,1637.0
2021-03-30 20:35:47.700,1779.0,1650.0
2021-03-30 20:35:48.000,1732.0,1647.0
2021-03-30 20:35:48.300,1776.0,1639.0
2021-03-30 20:35:48.600,1771.0,1631.0
2021-03-30 20:35:48.900,1796.0,1627.0
2021-03-30 20:35:49.200,1811.0,1638.0
2021-03-30 20:35:49.500,1808.0,1635.0
2021-03-30 20:35:49.800,1808.0,1645.0
2021-03-30 20:35:50.100,1728.0,1648.0
2021-03-30 20:35:50.400,1759.0,1646.0
2021-03-30 20:35:50.700,1698.0,1647.0
2021-03-30 20:35:51.000,1763.0,1645.0
2021-03-30 20:35:51.300,1784.0,1649.0
2021-03-30 20:35:51.600,1795.0,1648.0
2021-03-30 20:35:51.900,1800.0,1652.0
2021-03-30 20:35:52.200,1776.0,1651.0
2021-03-30 20:35:52.500,1799.0,1644.0
2021-03-30 20:35:52.800,1724.0,1629.0
2021-03-30 20:35:53.100,1776.0,1636.0
2021-03-30 20:35:53.400,1785.0,1644.0
2021-03-30 20:35:53.700,1797.0,1643.0
2021-03-30 20:35:54.000,1793.0,1649.0
2021-03-30 20:35:54.300,1809.0,1656.0
2021-03-30 20:35:54.600,1795.0,1654.0
2021-03-30 20:35:54.900,1803.0,1655.0
2021-03-30 20:35:55.200,1757.0,1655.0
2021-03-30 20:35:55.500,1793.0,1654.0
2021-03-30 20:35:55.800,1808.0,1653.0
2021-03-30 20:35:56.100,1784.0,1645.0
2021-03-30 20:35:56.400,1811.0,1649.0
2021-03-30 20:35:56.700,1770.0,1653.0
2021-03-30 20:35:57.000,1768.0,1651.0
2021-03-30 20:35:57.300,1662.0,1618.0
2021-03-30 20:35:57.600,1731.0,1636.0
2021-03-30 20:35:57.900,1750.0,1641.0
2021-03-30 20:35:58.200,1773.0,1641.0
2021-03-30 20:35:58.500,1784.0,1641.0
2021-03-30 20:35:58.800,1779.0,1643.0
2021-03-30 20:35:59.100,1779.0,1645.0
2021-03-30 20:35:59.400,1648.0,1632.0
2021-03-30 20:35:59.700,1712.0,1642.0
2021-03-30 20:36:00.000,1726.0,1646.0
2021-03-30 20:36:00.300,1756.0,1638.0
2021-03-30 20:36:00.600,1769.0,1640.0
2021-03-30 20:36:00.900,1776.0,1646.0
2021-03-30 20:36:01.200,1797.0,1645.0
2021-03-30 20:36:01.500,1708.0,1631.0
2021-03-30 20:36:01.800,1756.0,1641.0
2021-03-30 20:36:02.100,1764.0,1635.0
2021-03-30 20:36:02.400,1782.0,1638.0
2021-03-30 20:36:02.700,1789.0,1646.0
2021-03-30 20:36:03.000,1798.0,1645.0
2021-03-30 20:36:03.300,1809.0,1644.0
2021-03-30 20:36:03.600,1706.0,1642.0
2021-03-30 20:36:03.900,1749.0,1644.0
2021-03-30 20:36:04.200,1732.0,1648.0
2021-03-30 20:36:04.500,1765.0,1644.0
2021-03-30 20:36:04.800,1776.0,1635.0
2021-03-30 20:36:05.100,1792.0,1645.0
2021-03-30 20:36:05.400,1808.0,1644.0
2021-03-30 20:36:05.700,1718.0,1645.0
2021-03-30 20:36:06.000,1747.0,1639.0
2021-03-30 20:36:06.300,1748.0,1640.0
2021-03-30 20:36:06.600,1770.0,1643.0
2021-03-30 20:36:06.900,1780.0,1623.0
2021-03-30 20:36:07.200,1795.0,1639.0
2021-03-30 20:36:07.500,1808.0,1641.0
2021-03-30 20:36:07.800,1785.0,1636.0
2021-03-30 20:36:08.100,1753.0,1633.0
2021-03-30 20:36:08.400,1700.0,1639.0
2021-03-30 20:36:08.700,1740.0,1636.0
2021-03-30 20:36:09.000,1755.0,1621.0
2021-03-30 20:36:09.300,1768.0,1635.0
2021-03-30 20:36:09.600,1787.0,1638.0
2021-03-30 20:36:09.900,1802.0,1644.0
2021-03-30 20:36:10.200,1764.0,1636.0
2021-03-30 20:36:10.500,1776.0,1639.0
2021-03-30 20:36:10.800,1771.0,1622.0
2021-03-30 20:36:11.100,1754.0,1632.0
2021-03-30 20:36:11.400,1778.0,1625.0
2021-03-30 20:36:11.700,1794.0,1631.0
